filename,total_words,english_only,danish_only,ambiguous,neither
output_CREATIVE PROMPTS_20250611_140227_18.txt,300,1,187,99,13
output_CREATIVE PROMPTS_20250611_140234_19.txt,143,0,84,59,0
output_CREATIVE PROMPTS_20250611_140242_20.txt,240,0,153,85,2
output_CREATIVE PROMPTS_20250611_140249_21.txt,134,0,68,64,2
output_CREATIVE PROMPTS_20250611_140257_22.txt,236,0,156,80,0
output_CREATIVE PROMPTS_20250611_140306_23.txt,292,5,178,106,3
output_CREATIVE PROMPTS_20250611_140315_24.txt,290,9,150,128,3
output_CREATIVE PROMPTS_20250611_140323_25.txt,265,0,160,102,3
output_CREATIVE PROMPTS_20250611_140334_26.txt,320,0,197,106,17
output_CREATIVE PROMPTS_20250611_140343_27.txt,242,1,140,97,4
output_CREATIVE PROMPTS_20250611_140354_28.txt,244,0,141,94,9
output_CREATIVE PROMPTS_20250611_140401_29.txt,190,0,128,61,1
output_CREATIVE PROMPTS_20250611_140409_30.txt,214,0,151,61,2
output_CREATIVE PROMPTS_20250611_141432_1.txt,352,1,211,128,12
output_CREATIVE PROMPTS_20250611_141441_2.txt,261,0,158,101,2
output_CREATIVE PROMPTS_20250611_141449_3.txt,296,5,170,118,3
output_CREATIVE PROMPTS_20250611_141456_4.txt,179,0,99,80,0
output_CREATIVE PROMPTS_20250611_141503_5.txt,131,0,80,51,0
output_CREATIVE PROMPTS_20250611_141513_6.txt,300,6,171,123,0
output_CREATIVE PROMPTS_20250611_141522_7.txt,300,5,161,112,22
output_CREATIVE PROMPTS_20250611_141531_8.txt,269,0,151,118,0
output_CREATIVE PROMPTS_20250611_141540_9.txt,283,0,175,106,2
output_CREATIVE PROMPTS_20250611_141548_10.txt,253,0,171,79,3
output_CREATIVE PROMPTS_20250611_141554_11.txt,105,0,65,40,0
output_CREATIVE PROMPTS_20250611_141602_12.txt,248,0,144,102,2
output_CREATIVE PROMPTS_20250611_141612_13.txt,319,0,192,124,3
output_CREATIVE PROMPTS_20250611_141622_14.txt,446,0,261,182,3
output_CREATIVE PROMPTS_20250611_141631_15.txt,311,0,180,131,0
output_CREATIVE PROMPTS_20250611_141637_16.txt,67,0,29,33,5
output_CREATIVE PROMPTS_20250611_141648_17.txt,340,2,189,138,11
output_CREATIVE PROMPTS_20250611_141651_1.txt,279,3,160,115,1
output_CREATIVE PROMPTS_20250611_141658_18.txt,294,0,179,114,1
output_CREATIVE PROMPTS_20250611_141659_2.txt,283,0,175,104,4
output_CREATIVE PROMPTS_20250611_141705_19.txt,144,13,48,28,55
output_CREATIVE PROMPTS_20250611_141708_3.txt,317,6,173,135,3
output_CREATIVE PROMPTS_20250611_141714_20.txt,229,0,134,94,1
output_CREATIVE PROMPTS_20250611_141716_4.txt,213,0,123,88,2
output_CREATIVE PROMPTS_20250611_141720_21.txt,144,0,83,60,1
output_CREATIVE PROMPTS_20250611_141722_5.txt,55,0,36,19,0
output_CREATIVE PROMPTS_20250611_141725_22.txt,53,0,40,13,0
output_CREATIVE PROMPTS_20250611_141731_6.txt,305,0,196,104,5
output_CREATIVE PROMPTS_20250611_141734_23.txt,256,3,161,91,1
output_CREATIVE PROMPTS_20250611_141740_7.txt,298,2,169,106,21
output_CREATIVE PROMPTS_20250611_141742_24.txt,240,4,142,92,2
output_CREATIVE PROMPTS_20250611_141749_8.txt,257,0,140,116,1
output_CREATIVE PROMPTS_20250611_141750_25.txt,244,0,168,75,1
output_CREATIVE PROMPTS_20250611_141758_9.txt,326,0,196,126,4
output_CREATIVE PROMPTS_20250611_141801_26.txt,290,0,173,94,23
output_CREATIVE PROMPTS_20250611_141806_10.txt,227,0,155,70,2
output_CREATIVE PROMPTS_20250611_141811_27.txt,274,2,183,85,4
output_CREATIVE PROMPTS_20250611_141812_11.txt,127,0,83,43,1
output_CREATIVE PROMPTS_20250611_141820_12.txt,219,1,143,75,0
output_CREATIVE PROMPTS_20250611_141820_28.txt,224,1,135,79,9
output_CREATIVE PROMPTS_20250611_141828_29.txt,224,0,135,87,2
output_CREATIVE PROMPTS_20250611_141830_13.txt,347,1,222,119,5
output_CREATIVE PROMPTS_20250611_141836_30.txt,227,0,156,67,4
output_CREATIVE PROMPTS_20250611_141841_14.txt,413,2,250,159,2
output_CREATIVE PROMPTS_20250611_141849_15.txt,298,2,177,118,1
output_CREATIVE PROMPTS_20250611_141855_16.txt,63,1,29,28,5
output_CREATIVE PROMPTS_20250611_141905_17.txt,313,2,199,110,2
output_CREATIVE PROMPTS_20250611_141914_18.txt,283,0,188,93,2
output_CREATIVE PROMPTS_20250611_141921_19.txt,143,15,43,28,57
output_CREATIVE PROMPTS_20250611_141929_20.txt,213,0,134,78,1
output_CREATIVE PROMPTS_20250611_141936_21.txt,138,0,85,52,1
output_CREATIVE PROMPTS_20250611_141941_22.txt,48,0,36,12,0
output_CREATIVE PROMPTS_20250611_141950_23.txt,281,2,170,107,2
output_CREATIVE PROMPTS_20250611_141958_24.txt,222,2,114,103,3
output_CREATIVE PROMPTS_20250611_142006_25.txt,228,0,143,85,0
output_CREATIVE PROMPTS_20250611_142017_26.txt,316,1,195,104,16
output_CREATIVE PROMPTS_20250611_142026_27.txt,250,0,156,87,7
